id,author,Party,State,date,frame,stance,reasoning
10479,RepLeeZeldin,R,NY,Mon May 17 17:09:29 +0000 2021,mandate_rights,anti_vaccine,"The tweet opposes vaccine passports, emphasizing personal freedom and government overreach."
10480,RepLeeZeldin,R,NY,Wed Apr 07 02:32:18 +0000 2021,mandate_rights,anti_vaccine,"The tweet expresses concern about vaccine passports as a threat to civil liberties, indicating an anti-vaccine stance."
10481,RepLeeZeldin,R,NY,Mon Apr 05 19:28:50 +0000 2021,other,mixed_or_unclear,The tweet does not directly address vaccines but focuses on political accusations and does not provide a clear stance on vaccination.
10482,RepLeeZeldin,R,NY,Wed Feb 24 22:16:48 +0000 2021,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unclear in terms of framing and stance."
10483,RepLeeZeldin,R,NY,Thu Feb 18 16:35:18 +0000 2021,other,mixed_or_unclear,The tweet discusses a political issue related to COVID-19 but does not directly address vaccines or their framing.
10484,RepLeeZeldin,R,NY,Mon Feb 15 20:25:58 +0000 2021,other,mixed_or_unclear,"The tweet does not directly address vaccines but criticizes Cuomo's actions, making the stance and frame unclear."
10485,RepLeeZeldin,R,NY,Mon Feb 01 02:54:16 +0000 2021,conspiracy_misinfo,anti_vaccine,"The tweet suggests a cover-up related to COVID deaths, which aligns with conspiracy framing and undermines trust in public health measures."
10486,RepLeeZeldin,R,NY,Sat Jan 30 16:34:55 +0000 2021,other,anti_vaccine,"The tweet expresses a negative sentiment towards vaccine distribution by suggesting that a specific individual should not receive a vaccine, implying a lack of support for vaccination."
10487,RepLeeZeldin,R,NY,Mon Dec 21 01:51:11 +0000 2020,medical,pro_vaccine,"The tweet emphasizes prioritizing vaccines for vulnerable populations, indicating support for vaccination efforts."
10488,RepLeeZeldin,R,NY,Mon Nov 09 13:04:40 +0000 2020,medical,pro_vaccine,"The tweet highlights positive news about the Pfizer vaccine, suggesting its effectiveness and impact on public health."
10489,RepLeeZeldin,R,NY,Tue Aug 11 14:27:19 +0000 2020,other,mixed_or_unclear,"The tweet does not directly address vaccines or their effectiveness, focusing instead on a demand for investigation."
10490,RepLeeZeldin,R,NY,Sat Feb 22 14:29:22 +0000 2020,other,mixed_or_unclear,The tweet does not address vaccines directly and focuses on a critique of journalism and conspiracy theories.
10491,RepLeeZeldin,R,NY,Tue Feb 18 00:00:50 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet references a 'hoax' and suggests a belief in conspiracy theories, which aligns with anti-vaccine sentiments."
10492,RepLeeZeldin,R,NY,Sun Jan 19 15:48:46 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet references a hoax, which aligns with conspiracy framing and suggests skepticism towards established narratives."
10493,RepLeeZeldin,R,NY,Fri Dec 27 21:46:25 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet dismisses information as 'fake news' and suggests a deliberate misinformation campaign, indicating skepticism towards vaccine-related claims."
10494,RepLeeZeldin,R,NY,Sun Dec 15 04:28:00 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet references being labeled as conspiracy theorists, suggesting a rejection of mainstream vaccine narratives."
10495,RepLeeZeldin,R,NY,Mon Dec 02 22:43:47 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet references a 'hoax', which aligns with conspiracy framing and suggests skepticism towards official narratives."
10496,RepLeeZeldin,R,NY,Thu Nov 14 22:02:32 +0000 2019,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unrelated to the framing categories."
10497,RepLeeZeldin,R,NY,Thu Nov 14 22:02:32 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet references a 'fake' investigation, suggesting a belief in misinformation related to vaccines."
10498,RepLeeZeldin,R,NY,Thu Oct 24 18:41:54 +0000 2019,conspiracy_misinfo,anti_vaccine,"The tweet refers to 'fake news' and implies misinformation, suggesting a distrust in official narratives about vaccines."
10499,RepLeeZeldin,R,NY,Fri Sep 20 12:28:50 +0000 2019,medical,pro_vaccine,"The tweet highlights the positive impact of modern medicine, suggesting support for vaccination."
10500,RepLeeZeldin,R,NY,Fri Aug 30 21:51:39 +0000 2019,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unrelated to the framing categories."
10501,RepLindaSanchez,D,CA,Wed Dec 22 19:25:05 +0000 2021,medical,pro_vaccine,"The tweet reflects on the distribution of COVID-19 vaccines, indicating a positive acknowledgment of their rollout."
10502,RepLindaSanchez,D,CA,Tue Dec 14 19:59:11 +0000 2021,medical,pro_vaccine,"The tweet provides information about vaccine eligibility and encourages booster shots, indicating support for vaccination."
10503,RepLindaSanchez,D,CA,Fri Dec 03 18:50:32 +0000 2021,medical,pro_vaccine,"The tweet promotes the CDC's recommendation for adults to get a booster shot, emphasizing public health and safety."
10504,RepLindaSanchez,D,CA,Wed Dec 01 16:41:25 +0000 2021,medical,pro_vaccine,"The tweet provides information about local vaccine resources, encouraging vaccination."
10505,RepLindaSanchez,D,CA,Wed Dec 01 16:41:25 +0000 2021,medical,pro_vaccine,"The tweet provides information about local vaccine resources, encouraging vaccination."
10506,RepLindaSanchez,D,CA,Tue Nov 30 21:11:39 +0000 2021,medical,pro_vaccine,"The tweet provides information about local vaccine resources, encouraging vaccination."
10507,RepLindaSanchez,D,CA,Tue Nov 30 21:11:19 +0000 2021,medical,pro_vaccine,"The tweet provides information about local vaccine resources, promoting vaccination efforts."
10508,RepLindaSanchez,D,CA,Tue Nov 30 21:10:48 +0000 2021,medical,pro_vaccine,"The tweet encourages adults to get a COVID-19 booster shot, highlighting eligibility and promoting vaccination."
10509,RepLindaSanchez,D,CA,Sat Nov 20 15:34:35 +0000 2021,medical,pro_vaccine,"The tweet discusses the approval of booster shots, emphasizing safety and public health."
10510,RepLindaSanchez,D,CA,Wed Nov 10 14:57:55 +0000 2021,mandate_rights,mixed_or_unclear,The tweet discusses vaccine requirements without clearly supporting or opposing vaccination.
10511,RepLindaSanchez,D,CA,Fri Nov 05 14:33:35 +0000 2021,medical,pro_vaccine,"The tweet promotes a vaccine clinic, encouraging people to get vaccinated."
10512,RepLindaSanchez,D,CA,Thu Nov 04 17:33:11 +0000 2021,medical,pro_vaccine,"The tweet encourages making vaccine appointments for children, indicating support for vaccination."
10513,RepLindaSanchez,D,CA,Thu Nov 04 17:30:00 +0000 2021,medical,pro_vaccine,"The tweet announces the eligibility of children for the vaccine, promoting vaccination for public health."
10514,RepLindaSanchez,D,CA,Wed Oct 27 19:13:55 +0000 2021,conspiracy_misinfo,anti_vaccine,The tweet references anti-vaccine groups and implies a connection to misinformation regarding their funding.
10515,RepLindaSanchez,D,CA,Mon Oct 04 18:34:56 +0000 2021,medical,pro_vaccine,The tweet emphasizes the life-saving aspect of vaccines and encourages vaccination by providing resources.
10516,RepLindaSanchez,D,CA,Thu Sep 09 13:53:15 +0000 2021,medical,pro_vaccine,"The tweet emphasizes protecting oneself and the community through vaccination, highlighting its public health benefits."
10517,RepLindaSanchez,D,CA,Mon Aug 30 18:24:04 +0000 2021,medical,pro_vaccine,The tweet promotes vaccination by offering a service to help people get vaccinated at home.
10518,RepLindaSanchez,D,CA,Mon Aug 23 17:34:11 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of vaccines, aligning with medical framing and a pro-vaccine stance."
10519,RepLindaSanchez,D,CA,Wed Jul 28 19:22:24 +0000 2021,medical,pro_vaccine,The tweet promotes vaccination by providing information on how to access vaccine services.
10520,RepLindaSanchez,D,CA,Tue Jul 20 20:52:12 +0000 2021,medical,pro_vaccine,The tweet emphasizes the safety and effectiveness of vaccines while highlighting the high rate of illness among the unvaccinated.
10521,RepLindaSanchez,D,CA,Thu Jul 01 18:38:13 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccination efforts for homebound residents, highlighting public health initiatives."
10522,RepLindaSanchez,D,CA,Wed Jun 23 20:53:25 +0000 2021,mandate_rights,pro_vaccine,"The tweet encourages discussing time off for vaccine appointments, supporting vaccination while addressing workplace rights."
10523,RepLindaSanchez,D,CA,Tue May 25 17:55:57 +0000 2021,other,mixed_or_unclear,The tweet mentions vaccine distribution but does not provide a clear stance or specific framing related to vaccines.
10524,RepLindaSanchez,D,CA,Tue May 18 16:07:21 +0000 2021,medical,pro_vaccine,"The tweet promotes a discussion about vaccine eligibility for children, indicating support for vaccination."
10525,RepLindaSanchez,D,CA,Fri May 14 00:39:29 +0000 2021,medical,pro_vaccine,"The tweet mentions eligibility for vaccination based on CDC guidance, indicating support for vaccination."
10526,RepLindaSanchez,D,CA,Thu May 13 21:29:44 +0000 2021,medical,pro_vaccine,The tweet emphasizes the effectiveness of vaccines and encourages people to get vaccinated.
10527,RepLindaSanchez,D,CA,Thu May 13 18:37:04 +0000 2021,medical,pro_vaccine,"The tweet promotes the availability of the Pfizer vaccine for adolescents, emphasizing public health and vaccination efforts."
10528,RepLindaSanchez,D,CA,Wed Apr 28 20:05:41 +0000 2021,medical,pro_vaccine,"The tweet highlights the distribution of vaccines, indicating support for vaccination efforts."
10529,RepLindaSanchez,D,CA,Wed Apr 28 13:18:48 +0000 2021,medical,pro_vaccine,"The tweet provides information about the vaccination timeline, which supports understanding vaccine effectiveness."
10530,RepLindaSanchez,D,CA,Sun Apr 18 19:28:30 +0000 2021,medical,pro_vaccine,The tweet promotes vaccination by stating that all immigrants can get vaccinated without affecting their immigration status.
10531,RepLindaSanchez,D,CA,Sun Apr 04 20:24:28 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine appointments, indicating support for vaccination efforts."
10532,RepLindaSanchez,D,CA,Wed Mar 31 02:12:09 +0000 2021,medical,pro_vaccine,"The tweet expresses gratitude for a vaccine clinic, indicating support for vaccination efforts."
10533,RepLindaSanchez,D,CA,Tue Mar 30 23:56:52 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of vaccine equity, which supports vaccination efforts."
10534,RepLindaSanchez,D,CA,Fri Mar 26 02:39:19 +0000 2021,medical,pro_vaccine,The tweet promotes vaccine eligibility and encourages vaccination for public health.
10535,RepLindaSanchez,D,CA,Thu Mar 25 01:31:34 +0000 2021,other,mixed_or_unclear,"The tweet is an announcement about a town hall meeting discussing vaccine rollout, without expressing a clear stance on vaccines."
10536,RepLindaSanchez,D,CA,Thu Mar 25 00:59:34 +0000 2021,other,mixed_or_unclear,The tweet announces a town hall discussion about vaccine rollout but does not express a clear stance on vaccines.
10537,RepLindaSanchez,D,CA,Wed Mar 24 21:52:17 +0000 2021,other,mixed_or_unclear,The tweet is an announcement for a town hall meeting about vaccine rollout but does not express a clear stance on vaccines.
10538,RepLindaSanchez,D,CA,Wed Mar 24 15:10:49 +0000 2021,other,mixed_or_unclear,The tweet promotes a town hall discussion about vaccine rollout but does not express a clear stance on vaccination itself.
10539,RepLindaSanchez,D,CA,Tue Mar 23 15:32:39 +0000 2021,other,mixed_or_unclear,The tweet promotes a town hall discussion about vaccine roll-out but does not express a clear stance on vaccination itself.
10540,RepLindaSanchez,D,CA,Wed Mar 10 19:28:37 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine eligibility for various sectors, supporting vaccination efforts."
10541,RepLindaSanchez,D,CA,Thu Mar 04 21:12:59 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of COVID-19 vaccines, promoting vaccination."
10542,RepLindaSanchez,D,CA,Tue Mar 02 18:35:00 +0000 2021,medical,pro_vaccine,"The tweet promotes a discussion about vaccine distribution, indicating support for vaccination efforts."
10543,RepLindaSanchez,D,CA,Tue Feb 09 20:07:25 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of access to the vaccine as a means to end the pandemic, indicating support for vaccination."
10544,RepLindaSanchez,D,CA,Mon Feb 08 23:52:49 +0000 2021,medical,pro_vaccine,"The tweet discusses the administration of vaccine doses, indicating a focus on public health and vaccination efforts."
10545,RepLindaSanchez,D,CA,Fri Jan 29 17:40:00 +0000 2021,medical,pro_vaccine,"The tweet encourages people to get vaccinated when it's their turn, indicating support for vaccination."
10546,RepLindaSanchez,D,CA,Thu Jan 14 22:15:37 +0000 2021,other,mixed_or_unclear,The tweet promotes an event related to vaccines but does not express a clear stance on vaccination itself.
10547,RepLindaSanchez,D,CA,Mon Dec 21 23:20:24 +0000 2020,medical,pro_vaccine,The tweet emphasizes the importance of a vaccine rollout as a critical step in addressing COVID-19.
10548,RepLindaSanchez,D,CA,Mon Dec 14 22:13:00 +0000 2020,medical,pro_vaccine,"The tweet highlights the arrival of COVID-19 vaccine shipments, indicating support for vaccination efforts."
10549,RepLindaSanchez,D,CA,Mon Dec 14 16:03:55 +0000 2020,medical,pro_vaccine,"The tweet highlights the arrival of the COVID-19 vaccine as a significant achievement in science, indicating support for vaccination."
10550,RepLindaSanchez,D,CA,Fri Oct 02 18:29:21 +0000 2020,conspiracy_misinfo,mixed_or_unclear,The tweet condemns conspiracy theories but does not directly address vaccines or vaccination stance.
10551,RepLizCheney,R,WY,Wed Sep 01 01:41:22 +0000 2021,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unclear in terms of framing."
10552,RepLizCheney,R,WY,Sat Dec 12 02:43:04 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of the COVID-19 vaccine, supporting vaccination."
10553,RepLizCheney,R,WY,Mon Nov 23 19:02:24 +0000 2020,medical,pro_vaccine,"The tweet emphasizes the safety and effectiveness of the vaccines, supporting vaccination efforts."
10554,RepLizCheney,R,WY,Mon May 04 16:41:06 +0000 2020,conspiracy_misinfo,anti_vaccine,"The tweet attributes vaccine issues to a conspiracy involving the Chinese Communist Party, suggesting misinformation and distrust."
10555,RepLizCheney,R,WY,Mon Mar 16 13:58:47 +0000 2020,conspiracy_misinfo,mixed_or_unclear,"The tweet addresses misinformation about a national quarantine, suggesting a response to conspiracy theories but does not directly address vaccines."
10556,RepLizCheney,R,WY,Thu Dec 19 17:31:59 +0000 2019,other,mixed_or_unclear,"The tweet does not mention vaccines or related topics, making it unrelated to the framing categories."
10557,RepLloydDoggett,D,TX,Mon Dec 27 17:30:00 +0000 2021,medical,pro_vaccine,The tweet encourages getting vaccinated by highlighting the importance of protection and providing options for vaccination.
10558,RepLloydDoggett,D,TX,Wed Dec 22 16:52:15 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of getting boosted for protection against Omicron, highlighting a medical perspective on vaccine effectiveness."
10559,RepLloydDoggett,D,TX,Thu Dec 02 19:01:10 +0000 2021,medical,pro_vaccine,The tweet highlights the importance of medical science in vaccination and criticizes anti-vaccine sentiments.
10560,RepLloydDoggett,D,TX,Wed Dec 01 18:24:43 +0000 2021,other,mixed_or_unclear,The tweet discusses vaccination rates without clearly supporting or opposing vaccination.
10561,RepLloydDoggett,D,TX,Wed Dec 01 14:38:32 +0000 2021,medical,pro_vaccine,The tweet highlights the importance of addressing vaccine inequity for public health and safety.
10562,RepLloydDoggett,D,TX,Wed Dec 01 14:38:26 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of global vaccination for safety, indicating support for vaccination efforts."
10563,RepLloydDoggett,D,TX,Wed Nov 17 19:27:11 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet expresses a demand for transparency regarding vaccine contracts, which suggests concerns about government actions but does not clearly support or oppose vaccination."
10564,RepLloydDoggett,D,TX,Fri Oct 22 18:45:10 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the readiness of companies to produce COVID vaccines, highlighting the importance of immunization."
10565,RepLloydDoggett,D,TX,Mon Oct 18 22:05:26 +0000 2021,other,mixed_or_unclear,The tweet discusses a policy issue related to vaccine manufacturing without clearly supporting or opposing vaccination itself.
10566,RepLloydDoggett,D,TX,Mon Oct 04 14:03:50 +0000 2021,other,mixed_or_unclear,The tweet does not directly address vaccines or their framing but rather discusses accountability related to actions taken by Trump and his associates.
10567,RepLloydDoggett,D,TX,Tue Sep 07 16:57:22 +0000 2021,mandate_rights,mixed_or_unclear,The tweet discusses vaccine refusal and implies a need for action but does not clearly advocate for or against vaccination.
10568,RepLloydDoggett,D,TX,Tue Sep 07 13:49:43 +0000 2021,medical,pro_vaccine,The tweet emphasizes the safety and effectiveness of the vaccine in combating the pandemic.
10569,RepLloydDoggett,D,TX,Tue Sep 07 13:49:25 +0000 2021,medical,pro_vaccine,"The tweet promotes free access to vaccines, indicating support for vaccination efforts."
10570,RepLloydDoggett,D,TX,Tue Aug 31 13:20:49 +0000 2021,medical,pro_vaccine,"The tweet encourages individuals to receive their second dose of the vaccine, highlighting its importance for public health."
10571,RepLloydDoggett,D,TX,Mon Aug 30 15:55:02 +0000 2021,medical,pro_vaccine,"The tweet promotes booster shots for eligible adults, emphasizing public health and safety."
10572,RepLloydDoggett,D,TX,Mon Aug 23 21:30:00 +0000 2021,medical,pro_vaccine,The tweet emphasizes the safety and effectiveness of the vaccine in combating the pandemic.
10573,RepLloydDoggett,D,TX,Mon Aug 23 21:02:08 +0000 2021,medical,pro_vaccine,"The tweet highlights the FDA's approval of the vaccine, emphasizing its role in promoting vaccination efforts."
10574,RepLloydDoggett,D,TX,Tue Aug 10 20:33:54 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the cost-effectiveness of vaccines in preventing hospital stays, highlighting their protective benefits."
10575,RepLloydDoggett,D,TX,Tue Aug 10 17:00:02 +0000 2021,medical,pro_vaccine,"The tweet encourages education about vaccines and planning appointments, promoting vaccination as a protective measure."
10576,RepLloydDoggett,D,TX,Mon Aug 09 20:23:34 +0000 2021,medical,pro_vaccine,"The tweet promotes free vaccine opportunities, emphasizing public health and community access to vaccination."
10577,RepLloydDoggett,D,TX,Mon Aug 09 20:23:15 +0000 2021,medical,pro_vaccine,"The tweet promotes access to COVID-19 vaccine clinics, encouraging vaccination."
10578,RepLloydDoggett,D,TX,Fri Jul 30 13:25:17 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine pop-up clinics, indicating support for vaccination accessibility and public health."
10579,RepLloydDoggett,D,TX,Wed Jul 28 17:44:11 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination and references personal experience with COVID-19, highlighting the importance of getting vaccinated."
10580,RepLloydDoggett,D,TX,Mon Jul 26 15:35:39 +0000 2021,medical,pro_vaccine,The tweet emphasizes the quality of vaccines and encourages their acceptance as effective tools.
10581,RepLloydDoggett,D,TX,Wed Jul 21 15:08:18 +0000 2021,medical,pro_vaccine,"The tweet encourages vaccination to combat the virus, emphasizing the importance of getting vaccinated."
10582,RepLloydDoggett,D,TX,Wed Jul 21 14:34:53 +0000 2021,medical,pro_vaccine,"The tweet highlights a doctor's perspective on the importance of the vaccine, indicating a supportive stance towards vaccination."
10583,RepLloydDoggett,D,TX,Sat Jun 26 15:43:42 +0000 2021,medical,pro_vaccine,"The tweet promotes the distribution of COVID-19 vaccines, indicating support for vaccination efforts."
10584,RepLloydDoggett,D,TX,Mon Jun 21 22:03:00 +0000 2021,mandate_rights,mixed_or_unclear,The tweet discusses passport requirements related to vaccination but does not clearly express support or opposition to vaccines themselves.
10585,RepLloydDoggett,D,TX,Tue Jun 15 01:12:21 +0000 2021,medical,pro_vaccine,The tweet supports sharing vaccine recipes to enhance public health and access to vaccines.
10586,RepLloydDoggett,D,TX,Thu Jun 10 20:45:19 +0000 2021,medical,pro_vaccine,"The tweet promotes the distribution of Covid-19 vaccines, indicating support for vaccination efforts."
10587,RepLloydDoggett,D,TX,Mon Jun 07 13:39:43 +0000 2021,medical,pro_vaccine,"The tweet promotes the distribution of Covid-19 vaccines, indicating support for vaccination efforts."
10588,RepLloydDoggett,D,TX,Sat Jun 05 15:45:48 +0000 2021,medical,pro_vaccine,"The tweet promotes the administration of the Pfizer vaccine, indicating support for vaccination efforts."
10589,RepLloydDoggett,D,TX,Fri Jun 04 17:55:13 +0000 2021,medical,pro_vaccine,"The tweet highlights the sharing of COVID vaccine doses, indicating support for vaccination efforts and global health."
10590,RepLloydDoggett,D,TX,Wed Jun 02 15:29:00 +0000 2021,medical,pro_vaccine,"The tweet promotes the distribution of vaccines, indicating support for vaccination efforts."
10591,RepLloydDoggett,D,TX,Wed Jun 02 14:28:37 +0000 2021,medical,pro_vaccine,"The tweet promotes a vaccine distribution event, indicating support for vaccination efforts."
10592,RepLloydDoggett,D,TX,Sat May 29 15:28:46 +0000 2021,medical,pro_vaccine,"The tweet promotes the distribution of the Pfizer vaccine, indicating support for vaccination efforts."
10593,RepLloydDoggett,D,TX,Sun May 23 19:53:21 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine clinics, indicating support for vaccination efforts."
10594,RepLloydDoggett,D,TX,Sat May 22 14:35:55 +0000 2021,other,pro_vaccine,"The tweet promotes a vaccine distribution event, indicating support for vaccination efforts."
10595,RepLloydDoggett,D,TX,Thu May 20 13:53:36 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccination drives, indicating support for vaccination efforts."
10596,RepLloydDoggett,D,TX,Wed May 19 13:29:41 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine distribution drives, indicating support for vaccination efforts."
10597,RepLloydDoggett,D,TX,Sat May 15 14:47:37 +0000 2021,medical,pro_vaccine,"The tweet promotes access to vaccines for individuals aged 12 and older, indicating support for vaccination."
10598,RepLloydDoggett,D,TX,Fri May 14 14:06:41 +0000 2021,medical,pro_vaccine,"The tweet highlights a program aimed at delivering vaccines, indicating support for vaccination efforts."
10599,RepLloydDoggett,D,TX,Thu May 13 21:17:47 +0000 2021,medical,pro_vaccine,"The tweet promotes a vaccine clinic, indicating support for vaccination efforts."
10600,RepLloydDoggett,D,TX,Thu May 13 19:21:16 +0000 2021,medical,pro_vaccine,The tweet highlights the distribution of vaccines to promote public health within the music community.
10601,RepLloydDoggett,D,TX,Tue May 11 15:40:51 +0000 2021,other,mixed_or_unclear,"The tweet does not provide any specific information about vaccines, making it unclear in terms of stance or framing."
10602,RepLloydDoggett,D,TX,Tue May 11 15:38:08 +0000 2021,medical,pro_vaccine,"The tweet highlights the successful administration of Pfizer vaccines, indicating support for vaccination efforts."
10603,RepLloydDoggett,D,TX,Mon May 10 17:08:58 +0000 2021,medical,pro_vaccine,"The tweet promotes vaccine clinics, indicating support for vaccination efforts."
10604,RepLloydDoggett,D,TX,Mon May 10 17:08:58 +0000 2021,other,mixed_or_unclear,The tweet discusses vaccine accessibility without clearly supporting or opposing vaccination.
10605,RepLloydDoggett,D,TX,Fri May 07 16:47:20 +0000 2021,other,mixed_or_unclear,The tweet discusses patent monopolies on COVID vaccines but does not clearly express a pro or anti-vaccine stance.
10606,RepLloydDoggett,D,TX,Fri May 07 16:46:19 +0000 2021,other,mixed_or_unclear,The tweet discusses sharing vaccine recipes but does not clearly express a stance on vaccination itself.
10607,RepLloydDoggett,D,TX,Fri May 07 16:02:48 +0000 2021,medical,pro_vaccine,"The tweet highlights the potential of the vaccine to save lives, indicating support for vaccination efforts."
10608,RepLloydDoggett,D,TX,Thu May 06 16:51:12 +0000 2021,other,mixed_or_unclear,The tweet mentions an event related to vaccines but does not provide a clear stance or specific framing about vaccines.
10609,RepLloydDoggett,D,TX,Thu May 06 16:33:02 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet references a vaccine waiver, suggesting a focus on mandates and personal choice, but does not clearly express support or opposition to vaccination itself."
10610,RepLloydDoggett,D,TX,Wed May 05 20:27:47 +0000 2021,medical,pro_vaccine,"The tweet discusses sharing vaccine recipes to enhance public health, indicating support for vaccination efforts."
10611,RepLloydDoggett,D,TX,Wed May 05 20:27:20 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of increasing vaccine production to address a global shortage, supporting vaccination efforts."
10612,RepLloydDoggett,D,TX,Wed May 05 19:10:48 +0000 2021,medical,pro_vaccine,"The tweet emphasizes the importance of increasing vaccine production to save lives, indicating support for vaccination efforts."
10613,RepLloydDoggett,D,TX,Wed May 05 16:39:43 +0000 2021,other,mixed_or_unclear,The tweet discusses a policy issue related to vaccine access without clearly supporting or opposing vaccination itself.
10614,RepLloydDoggett,D,TX,Wed May 05 15:18:33 +0000 2021,other,mixed_or_unclear,The tweet mentions a discussion about 'Free The Vaccine' but does not provide clear support or opposition to vaccination.
10615,RepLloydDoggett,D,TX,Wed May 05 13:58:14 +0000 2021,mandate_rights,mixed_or_unclear,"The tweet discusses taxpayer financing and exclusive rights, suggesting concerns about government involvement and corporate control, but does not clearly advocate for or against vaccination."
10616,RepLloydDoggett,D,TX,Tue May 04 19:24:00 +0000 2021,mandate_rights,anti_vaccine,"The tweet criticizes Big Pharma's profit motives related to vaccines, suggesting a stance against vaccine mandates or corporate influence."
10617,RepLloydDoggett,D,TX,Tue May 04 19:20:00 +0000 2021,mandate_rights,mixed_or_unclear,The tweet suggests a focus on the rights related to vaccine access but does not clearly support or oppose vaccination itself.
10618,RepLloydDoggett,D,TX,Tue May 04 19:18:00 +0000 2021,other,mixed_or_unclear,The tweet criticizes Big Pharma's motives but does not clearly support or oppose vaccination.
10619,RepLloydDoggett,D,TX,Mon May 03 14:47:41 +0000 2021,medical,pro_vaccine,"The tweet discusses a meeting about global vaccine action, indicating support for vaccination efforts."
10620,RepLloydDoggett,D,TX,Sat May 01 17:44:04 +0000 2021,medical,pro_vaccine,"The tweet promotes free access to vaccines, encouraging vaccination among residents."
10621,RepLloydDoggett,D,TX,Sat May 01 13:46:10 +0000 2021,medical,pro_vaccine,"The tweet highlights the dangers of a vaccine shortage, emphasizing the importance of vaccination for public health."
10622,RepLloydDoggett,D,TX,Sat May 01 01:24:46 +0000 2021,other,mixed_or_unclear,The tweet mentions the existence of vaccines due to taxpayer investment but does not clearly express a pro or anti-vaccine stance.
10623,RepLloydDoggett,D,TX,Sat May 01 01:24:46 +0000 2021,medical,pro_vaccine,"The tweet highlights the dangers posed by a vaccine shortage, emphasizing the importance of vaccination for public health."
10624,RepLloydDoggett,D,TX,Fri Apr 30 01:51:55 +0000 2021,medical,pro_vaccine,"The tweet highlights the Biden Administration's actions in donating vaccines and related supplies, indicating support for vaccination efforts."
10625,RepLloydDoggett,D,TX,Thu Apr 29 13:32:24 +0000 2021,medical,pro_vaccine,"The tweet promotes a mobile vaccine initiative, indicating support for vaccination efforts."
10626,RepLloydDoggett,D,TX,Mon Apr 26 17:59:14 +0000 2021,other,mixed_or_unclear,The tweet raises a concern about costs related to vaccines but does not clearly support or oppose vaccination.
10627,RepLloydDoggett,D,TX,Mon Apr 26 15:42:19 +0000 2021,medical,pro_vaccine,"The tweet supports donating vaccines and supplies to help mitigate outbreaks and deaths, indicating a pro-vaccine stance."
10628,RepLloydDoggett,D,TX,Mon Apr 26 15:42:19 +0000 2021,medical,pro_vaccine,The tweet emphasizes the importance of global vaccine access for public health and pandemic containment.
10629,RepLloydDoggett,D,TX,Mon Apr 26 15:36:48 +0000 2021,medical,pro_vaccine,"The tweet highlights support for vaccination by promoting reimbursement for time off to get vaccinated, indicating a pro-vaccine stance."
10630,RepLloydDoggett,D,TX,Thu Apr 22 01:09:35 +0000 2021,medical,pro_vaccine,"The tweet promotes a vaccine drive, indicating support for vaccination efforts."
10631,RepLloydDoggett,D,TX,Mon Apr 19 16:35:34 +0000 2021,medical,pro_vaccine,"The tweet shares a resource from the CDC to address questions about vaccines, indicating support for vaccination and providing factual information."
10632,RepLloydDoggett,D,TX,Sat Apr 17 20:12:18 +0000 2021,medical,pro_vaccine,"The tweet highlights addressing inequities in vaccine distribution, suggesting a positive view towards vaccination efforts."
10633,RepLloydDoggett,D,TX,Sat Apr 17 20:11:57 +0000 2021,medical,pro_vaccine,"The tweet highlights the positive efforts of students in preparing vaccines, indicating support for vaccination."
10634,RepLloydDoggett,D,TX,Fri Apr 16 18:17:47 +0000 2021,other,mixed_or_unclear,The tweet discusses funding for schools without mentioning vaccines or vaccination-related issues.
